pagetitle,15;16;17;21;80;87;88;93;96;6;19
"G42-S-8N-150B-160mbar";"";"подсоединение сзади по центру";"от 0 до 160мбар";"NPT 1/2";"150мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-150B-250mbar";"";"подсоединение сзади по центру";"от 0 до 250мбар";"NPT 1/2";"150мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-150B-400mbar";"";"подсоединение сзади по центру";"от 0 до 400мбар";"NPT 1/2";"150мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-150B-0.6bar";"";"подсоединение сзади по центру";"от 0 до 0.6бар";"NPT 1/2";"150мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-8N-150B-1bar";"";"подсоединение сзади по центру";"от 0 до 1бар";"NPT 1/2";"150мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63A-16mbar";"";"подсоединение снизу";"от 0 до 16мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-25mbar";"";"подсоединение снизу";"от 0 до 25мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-40mbar";"";"подсоединение снизу";"от 0 до 40мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-60mbar";"";"подсоединение снизу";"от 0 до 60мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-100mbar";"";"подсоединение снизу";"от 0 до 100мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-160mbar";"";"подсоединение снизу";"от 0 до 160мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-250mbar";"";"подсоединение снизу";"от 0 до 250мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-400mbar";"";"подсоединение снизу";"от 0 до 400мбар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-0.6bar";"";"подсоединение снизу";"от 0 до 0.6бар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63A-1bar";"";"подсоединение снизу";"от 0 до 1бар";"M12x1.5";"63мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-16mbar";"";"подсоединение снизу";"от 0 до 16мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-25mbar";"";"подсоединение снизу";"от 0 до 25мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-40mbar";"";"подсоединение снизу";"от 0 до 40мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-60mbar";"";"подсоединение снизу";"от 0 до 60мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-100mbar";"";"подсоединение снизу";"от 0 до 100мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-160mbar";"";"подсоединение снизу";"от 0 до 160мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-250mbar";"";"подсоединение снизу";"от 0 до 250мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-400mbar";"";"подсоединение снизу";"от 0 до 400мбар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-0.6bar";"";"подсоединение снизу";"от 0 до 0.6бар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-100A-1bar";"";"подсоединение снизу";"от 0 до 1бар";"M20x1.5";"100мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-40mbar";"";"подсоединение снизу";"от 0 до 40мбар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-60mbar";"";"подсоединение снизу";"от 0 до 60мбар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-100mbar";"";"подсоединение снизу";"от 0 до 100мбар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-160mbar";"";"подсоединение снизу";"от 0 до 160мбар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-250mbar";"";"подсоединение снизу";"от 0 до 250мбар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-400mbar";"";"подсоединение снизу";"от 0 до 400мбар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-0.6bar";"";"подсоединение снизу";"от 0 до 0.6бар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-20M-150A-1bar";"";"подсоединение снизу";"от 0 до 1бар";"M20x1.5";"150мм";"A";"A-подсоединение снизу";"нет";"A-подсоединение снизу <br>&nbsp;<img src=assets/images/manom/A.png>";"assets/images/manom/A.png";;
"G42-S-12M-63B-16mbar";"";"подсоединение сзади по центру";"от 0 до 16мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63B-25mbar";"";"подсоединение сзади по центру";"от 0 до 25мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63B-40mbar";"";"подсоединение сзади по центру";"от 0 до 40мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63B-60mbar";"";"подсоединение сзади по центру";"от 0 до 60мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63B-100mbar";"";"подсоединение сзади по центру";"от 0 до 100мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63B-160mbar";"";"подсоединение сзади по центру";"от 0 до 160мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63B-250mbar";"";"подсоединение сзади по центру";"от 0 до 250мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
"G42-S-12M-63B-400mbar";"";"подсоединение сзади по центру";"от 0 до 400мбар";"M12x1.5";"63мм";"B";"B-подсоединение сзади по центру";"нет";"B-подсоединение сзади по центру <br>&nbsp;<img src=assets/images/manom/B.png>";"assets/images/manom/B.png";;
