pagetitle,16;18;60;62;77;82;84;85;86;87;88;15;19
"NP-Type-NPS-4-G16-1-2-4-2-1-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS304/SS304/ПП/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-1-2-4-2-1-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS304/SS304/ПП/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-1-2-4-2-1-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS304/SS304/ПП/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-1-2-5-1-1-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS304/SS304/ПВДФ/NBR/Пластик";"SS304";"NBR";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-1-2-5-1-1-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS304/SS304/ПВДФ/NBR/Пластик";"SS304";"NBR";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-1-2-5-1-1-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS304/SS304/ПВДФ/NBR/Пластик";"SS304";"NBR";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-1-2-5-2-1-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS304/SS304/ПВДФ/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - ПВДФ, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-1-2-5-2-1-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS304/SS304/ПВДФ/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - ПВДФ, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-1-2-5-2-1-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS304/SS304/ПВДФ/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - ПВДФ, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-1-2-6-1-1-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS304/SS304/Тефлон/NBR/Пластик";"SS304";"NBR";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Тефлон, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-1-2-6-1-1-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS304/SS304/Тефлон/NBR/Пластик";"SS304";"NBR";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Тефлон, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-1-2-6-1-1-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS304/SS304/Тефлон/NBR/Пластик";"SS304";"NBR";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Тефлон, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-1-2-6-2-1-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS304/SS304/Тефлон/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Тефлон, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-1-2-6-2-1-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS304/SS304/Тефлон/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Тефлон, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-1-2-6-2-1-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS304/SS304/Тефлон/Витон/Пластик";"SS304";"Витон";"SS304";"Материалы: Корпус - SS304, Защита - SS304, Поплавок - Тефлон, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-1-1-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-1-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-1-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-1-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-1-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-1-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-2-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-2-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-2-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-2-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-2-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-2-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-3-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-3-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-3-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-3-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-3-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-3-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-4-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-4-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-4-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-4-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-4-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-4-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-5-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-5-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-5-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-5-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-5-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-5-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-6-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS316/SS316/Тефлон/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Тефлон, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-6-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS316/SS316/Тефлон/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Тефлон, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-6-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS316/SS316/Тефлон/NBR/Стекло";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Тефлон, Уплотнение - NBR, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-1-6-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS316/SS316/Тефлон/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Тефлон, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Нет";"";;
"NP-Type-NPS-4-G16-2-1-6-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS316/SS316/Тефлон/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Тефлон, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Один";"";;
"NP-Type-NPS-4-G16-2-1-6-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Тефлон";"Вода";"SS316/SS316/Тефлон/Витон/Стекло";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Тефлон, Уплотнение - Витон, Панель индикации - Боросиликатное стекло";"Боросиликатное стекло";"Два";"";;
"NP-Type-NPS-4-G16-2-2-1-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-1-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-1-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-1-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-1-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-1-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS304";"Вода";"SS316/SS316/SS304/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS304, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-2-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-2-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-2-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-2-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-2-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-2-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"SS316";"Вода";"SS316/SS316/SS316/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - SS316, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-3-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-3-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-3-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-3-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-3-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-3-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"ПВХ";"Вода";"SS316/SS316/ПВХ/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВХ, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-4-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-4-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-4-1-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-4-2-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-4-2-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Один";"";;
"NP-Type-NPS-4-G16-2-2-4-2-2-L-2R";"Гост Py16 Dy25";"5-50 л/мин";"Полипропилен";"Вода";"SS316/SS316/ПП/Витон/Пластик";"SS316";"Витон";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - Полипропилен, Уплотнение - Витон, Панель индикации - Пластик";"Пластик";"Два";"";;
"NP-Type-NPS-4-G16-2-2-5-1-2-L-0";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Нет";"";;
"NP-Type-NPS-4-G16-2-2-5-1-2-L-1R";"Гост Py16 Dy25";"5-50 л/мин";"ПВДФ";"Вода";"SS316/SS316/ПВДФ/NBR/Пластик";"SS316";"NBR";"SS316";"Материалы: Корпус - SS316, Защита - SS316, Поплавок - ПВДФ, Уплотнение - NBR, Панель индикации - Пластик";"Пластик";"Один";"";;
